date,nav,cash,num_positions
2023-06-06,101724.75137000003,1101.5013700000331,14
2023-06-07,101729.77137000003,1101.5013700000331,14
2023-06-08,99741.17949000002,2262.219490000033,14
2023-06-09,101083.64184000003,2839.291840000033,14
2023-06-12,101929.29168000004,3149.141680000033,14
2023-06-13,103590.28168000003,3149.141680000033,14
2023-06-14,103783.86168000005,3149.141680000033,14
2023-06-15,104494.20168000003,3149.141680000033,14
2023-06-16,105645.54718000004,867.0971800000434,11
2023-06-20,104950.06718000004,867.0971800000434,11
2023-06-21,104322.12718000002,867.0971800000434,11
2023-06-22,103137.23718000004,867.0971800000434,11
2023-06-23,104457.46218000005,867.0971800000434,11
2023-06-26,103773.93718000002,867.0971800000434,11
2023-06-27,102668.97718000005,867.0971800000434,11
2023-06-28,104553.04718000005,867.0971800000434,11
2023-06-29,104814.76885000004,7968.318850000043,10
2023-06-30,104633.54238000006,923.9023800000605,12
2023-07-03,106088.59238000006,923.9023800000605,12
2023-07-05,105852.34238000005,923.9023800000605,12
2023-07-06,105909.73238000006,923.9023800000605,12
2023-07-07,104684.70238000006,923.9023800000605,12
2023-07-10,104176.58238000008,923.9023800000605,12
2023-07-11,105158.11238000005,923.9023800000605,12
2023-07-12,104916.74238000004,923.9023800000605,12
2023-07-13,105669.64238000005,923.9023800000605,12
2023-07-14,106756.94047000003,1473.7704700000618,14
2023-07-17,106955.37047000007,1473.7704700000618,14
2023-07-18,108302.49047000006,1473.7704700000618,14
2023-07-19,109356.24047000006,1473.7704700000618,14
2023-07-20,109541.19047000006,1473.7704700000618,14
2023-07-21,106516.07275000008,4798.162750000061,14
2023-07-24,105989.26145000006,6267.991450000061,14
2023-07-25,105513.50145000005,6267.991450000061,14
2023-07-26,106429.91804000009,7150.518040000062,14
2023-07-27,105872.40947000006,7448.789470000062,14
2023-07-28,104226.34805000007,1167.8480500000646,15
2023-07-31,106358.28805000006,1167.8480500000646,15
2023-08-01,106920.52805000007,1167.8480500000646,15
2023-08-02,107880.43805000007,1167.8480500000646,15
2023-08-03,104644.23805000006,1167.8480500000646,15
2023-08-04,104649.62805000007,1167.8480500000646,15
2023-08-07,103808.70005000006,6620.390050000064,14
2023-08-08,105340.27005000005,6620.390050000064,14
2023-08-09,104251.45005000004,6620.390050000064,14
2023-08-10,102503.56005000006,6620.390050000064,14
2023-08-11,102409.74426000008,1649.1342600000671,11
2023-08-14,101384.55426000006,1649.1342600000671,11
2023-08-15,103039.97426000006,1649.1342600000671,11
2023-08-16,101835.42426000007,1649.1342600000671,11
2023-08-17,100516.16426000008,1649.1342600000671,11
2023-08-18,99140.07426000005,1649.1342600000671,11
2023-08-21,99478.11426000006,1649.1342600000671,11
2023-08-22,101010.85426000007,1649.1342600000671,11
2023-08-23,100823.92426000006,1649.1342600000671,11
2023-08-24,102371.42426000007,1649.1342600000671,11
2023-08-25,99620.52587000007,917.975870000063,9
2023-08-28,100378.64587000008,917.975870000063,9
2023-08-29,101094.97587000005,917.975870000063,9
2023-08-30,103383.91587000007,917.975870000063,9
2023-08-31,103984.77587000006,917.975870000063,9
2023-09-01,104781.67587000006,917.975870000063,9
2023-09-05,105223.64587000007,917.975870000063,9
2023-09-06,104786.07587000007,917.975870000063,9
2023-09-07,104299.22587000007,917.975870000063,9
2023-09-08,104445.20672000006,1590.5067200000658,13
2023-09-11,105079.83672000006,1590.5067200000658,13
2023-09-12,106027.93672000007,1590.5067200000658,13
2023-09-13,103716.43778000008,7503.527780000066,12
2023-09-14,103560.28778000006,7503.527780000066,12
2023-09-15,104055.86778000006,7503.527780000066,12
