date,nav,cash,num_positions
2023-04-03,94927.38508000002,899.7300800000421,11
2023-04-04,94836.20008000004,899.7300800000421,11
2023-04-05,94318.95008000004,899.7300800000421,11
2023-04-06,93608.26008000005,899.7300800000421,11
2023-04-10,92920.69008000003,899.7300800000421,11
2023-04-11,93453.05008000003,899.7300800000421,11
2023-04-12,93127.54008000004,899.7300800000421,11
2023-04-13,92330.36008000004,899.7300800000421,11
2023-04-14,93493.73247000005,717.3224700000446,13
2023-04-17,93429.86247000005,717.3224700000446,13
2023-04-18,93534.76247000005,717.3224700000446,13
2023-04-19,94003.48247000005,717.3224700000446,13
2023-04-20,94478.13247000004,717.3224700000446,13
2023-04-21,93993.05484000004,798.6448400000495,13
2023-04-24,93649.96484000006,798.6448400000495,13
2023-04-25,93642.30484000006,798.6448400000495,13
2023-04-26,91845.08484000005,798.6448400000495,13
2023-04-27,91660.46928000005,17937.04928000005,10
2023-04-28,92320.52529000006,1229.5552900000598,12
2023-05-01,93617.90529000007,1229.5552900000598,12
2023-05-02,94247.48529000006,1229.5552900000598,12
2023-05-03,93686.62529000005,1229.5552900000598,12
2023-05-04,91773.33529000006,1229.5552900000598,12
2023-05-05,91123.17332000007,1218.8633200000631,13
2023-05-08,92455.51332000006,1218.8633200000631,13
2023-05-09,92901.29332000006,1218.8633200000631,13
2023-05-10,92532.71332000007,1218.8633200000631,13
2023-05-11,93091.36832000007,1218.8633200000631,13
2023-05-12,92767.48678000006,924.8267800000663,14
2023-05-15,92483.00678000007,924.8267800000663,14
2023-05-16,92589.74678000006,924.8267800000663,14
2023-05-17,93196.56678000007,924.8267800000663,14
2023-05-18,94008.37678000006,924.8267800000663,14
2023-05-19,95477.43509000007,1300.5150900000772,15
2023-05-22,95341.07509000009,1300.5150900000772,15
2023-05-23,95047.47509000008,1300.5150900000772,15
2023-05-24,93075.11509000006,1300.5150900000772,15
2023-05-25,92951.49509000007,1300.5150900000772,15
2023-05-26,97046.39676000008,802.3367600000854,14
2023-05-30,100389.8867600001,802.3367600000854,14
2023-05-31,100938.68676000007,802.3367600000854,14
2023-06-01,100289.0867600001,802.3367600000854,14
2023-06-02,100571.44120000009,1013.0912000000842,14
2023-06-05,100865.86120000009,1013.0912000000842,14
2023-06-06,100649.81120000008,1013.0912000000842,14
2023-06-07,100656.33120000009,1013.0912000000842,14
2023-06-08,98651.05209000008,33979.202090000086,10
2023-06-09,99513.8684700001,1200.5684700001066,12
2023-06-12,100088.1284700001,1200.5684700001066,12
2023-06-13,102631.1484700001,1200.5684700001066,12
2023-06-14,103224.63847000012,1200.5684700001066,12
2023-06-15,104634.65847000011,1200.5684700001066,12
2023-06-16,106271.30624000009,1141.966240000107,11
2023-06-20,105572.24624000012,1141.966240000107,11
2023-06-21,104941.9662400001,1141.966240000107,11
2023-06-22,103742.9339500001,5509.883950000107,10
