date,nav,cash,num_positions
2023-12-06,96731.92941500038,96731.92941500038,0
2023-12-07,96731.92941500038,96731.92941500038,0
2023-12-08,96636.34917500037,1056.1091750003825,10
2023-12-11,97203.7153250004,97203.7153250004,0
2023-12-12,97203.7153250004,97203.7153250004,0
2023-12-13,97203.7153250004,97203.7153250004,0
2023-12-14,97203.7153250004,97203.7153250004,0
2023-12-15,97108.0746150004,1467.3646150004079,11
2023-12-18,97583.11265500041,97583.11265500041,0
2023-12-19,97583.11265500041,97583.11265500041,0
2023-12-20,97583.11265500041,97583.11265500041,0
2023-12-21,97583.11265500041,97583.11265500041,0
2023-12-22,97487.58922500043,1964.1592250004242,14
2023-12-26,97324.84308500042,97324.84308500042,0
2023-12-27,97324.84308500042,97324.84308500042,0
2023-12-28,97324.84308500042,97324.84308500042,0
2023-12-29,97228.32179500043,707.0317950004437,10
2024-01-02,96551.68120500042,96551.68120500042,0
2024-01-03,96551.68120500042,96551.68120500042,0
2024-01-04,96551.68120500042,96551.68120500042,0
2024-01-05,96456.16462500044,939.5846250004342,12
2024-01-08,96776.22205500044,96776.22205500044,0
2024-01-09,96776.22205500044,96776.22205500044,0
2024-01-10,96776.22205500044,96776.22205500044,0
2024-01-11,96776.22205500044,96776.22205500044,0
2024-01-12,96680.72443500043,1183.104435000444,13
2024-01-16,96497.29483500047,96497.29483500047,0
2024-01-17,96497.29483500047,96497.29483500047,0
2024-01-18,96497.29483500047,96497.29483500047,0
2024-01-19,96401.92481500052,1031.9048150004965,12
2024-01-22,98884.8938750005,98884.8938750005,0
2024-01-23,98884.8938750005,98884.8938750005,0
2024-01-24,98884.8938750005,98884.8938750005,0
2024-01-25,98884.8938750005,98884.8938750005,0
2024-01-26,98787.06999500051,963.1899950005218,13
2024-01-29,96298.07967500054,96298.07967500054,0
2024-01-30,96298.07967500054,96298.07967500054,0
2024-01-31,96298.07967500054,96298.07967500054,0
2024-02-01,96298.07967500054,96298.07967500054,0
2024-02-02,96202.96280500054,1086.0928050005477,11
2024-02-05,98138.49325500055,98138.49325500055,0
2024-02-06,98138.49325500055,98138.49325500055,0
2024-02-07,98138.49325500055,98138.49325500055,0
2024-02-08,98138.49325500055,98138.49325500055,0
2024-02-09,98041.51155500057,1059.8115550005634,13
2024-02-12,98462.11175500057,98462.11175500057,0
2024-02-13,98462.11175500057,98462.11175500057,0
2024-02-14,98462.11175500057,98462.11175500057,0
2024-02-15,98462.11175500057,98462.11175500057,0
2024-02-16,98365.17194500058,1425.3619450005858,14
2024-02-20,97862.62814500059,97862.62814500059,0
2024-02-21,97862.62814500059,97862.62814500059,0
2024-02-22,97862.62814500059,97862.62814500059,0
2024-02-23,97766.47504500058,1613.375045000606,13
2024-02-26,96425.9375750006,96425.9375750006,0
2024-02-27,96425.9375750006,96425.9375750006,0
2024-02-28,96425.9375750006,96425.9375750006,0
2024-02-29,96425.9375750006,96425.9375750006,0
2024-03-01,96331.13101500062,1524.5710150006134,13
2024-03-04,97380.60902500062,97380.60902500062,0
2024-03-05,97380.60902500062,97380.60902500062,0
2024-03-06,97380.60902500062,97380.60902500062,0
2024-03-07,97380.60902500062,97380.60902500062,0
2024-03-08,97284.56197500064,1237.5119750006447,13
2024-03-11,94974.02163500067,94974.02163500067,0
2024-03-12,94974.02163500067,94974.02163500067,0
2024-03-13,94974.02163500067,94974.02163500067,0
2024-03-14,94974.02163500067,94974.02163500067,0
2024-03-15,94880.55529500068,1414.2152950006648,13
2024-03-18,94592.15408500067,94592.15408500067,0
2024-03-19,94592.15408500067,94592.15408500067,0
2024-03-20,94592.15408500067,94592.15408500067,0
2024-03-21,94592.15408500067,94592.15408500067,0
2024-03-22,94499.01117500069,1356.10117500068,13
2024-03-25,93984.43012500068,93984.43012500068,0
2024-03-26,93984.43012500068,93984.43012500068,0
2024-03-27,93984.43012500068,93984.43012500068,0
2024-03-28,93984.43012500068,93984.43012500068,0
2024-04-01,93984.43012500068,93984.43012500068,0
2024-04-02,93984.43012500068,93984.43012500068,0
2024-04-03,93984.43012500068,93984.43012500068,0
2024-04-04,93984.43012500068,93984.43012500068,0
2024-04-05,93892.38187500068,1844.131875000684,14
2024-04-08,95659.64245500066,95659.64245500066,0
2024-04-09,95659.64245500066,95659.64245500066,0
2024-04-10,95659.64245500066,95659.64245500066,0
2024-04-11,95659.64245500066,95659.64245500066,0
2024-04-12,95565.64537500066,1568.5653750006745,15
2024-04-15,94004.11729500064,94004.11729500064,0
2024-04-16,94004.11729500064,94004.11729500064,0
2024-04-17,94004.11729500064,94004.11729500064,0
2024-04-18,94004.11729500064,94004.11729500064,0
2024-04-19,93910.84477500066,638.324775000654,10
2024-04-22,91948.41328500066,91948.41328500066,0
2024-04-23,91948.41328500066,91948.41328500066,0
